item	30833	itemStackLimit	1
item	30833	hasSubtypes	false
item	30833	maxDamage	27
item	30833	isDamageable	true
item	30833	localizedName	item.HybridSolarHelmet
item	30833	unlocalizedName	item.HybridSolarHelmet
item	30833	hasContainerItem	false
item	30833	statName	Hybrid Solar Helmet
item	30833	isMap	false
item	30833	itemUseAction	none
item	30833	maxItemUseDuration	0
item	30833	potionEffect	null
item	30833	isPotionIngredient	false
item	30833	itemDisplayName	Hybrid Solar Helmet
item	30833	isItemTool	true
item	30833	enchantability	10
item	30833	isRepairable	true
item	30833	isItemBlock	false
item	30834	id	30834
item	30834	gid	AdvancedSolarPanel/item.UltimateSolarHelmet
item	30834	itemStackLimit	1
item	30834	hasSubtypes	false
item	30834	maxDamage	27
item	30834	isDamageable	true
item	30834	localizedName	item.UltimateSolarHelmet
item	30834	unlocalizedName	item.UltimateSolarHelmet
item	30834	hasContainerItem	false
item	30834	statName	Ultimate Solar Helmet
item	30834	isMap	false
item	30834	itemUseAction	none
item	30834	maxItemUseDuration	0
item	30834	potionEffect	null
item	30834	isPotionIngredient	false
item	30834	itemDisplayName	Ultimate Solar Helmet
item	30834	isItemTool	true
item	30834	enchantability	10
item	30834	isRepairable	true
item	30834	isItemBlock	false
oredict	30831:10	name	ingotIridium
recipes/crafting/shaped	W=3;IC2/itemIngotAdvIron:0;IC2/itemIngotAdvIron:0;IC2/itemIngotAdvIron:0;IC2/itemIngotAdvIron:0;AdvancedSolarPanel/item.ingotIridium:10;IC2/itemIngotAdvIron:0;IC2/itemIngotAdvIron:0;IC2/itemIngotAdvIron:0;IC2/itemIngotAdvIron:0	output	30831:6
recipes/crafting/shaped	W=3;IC2/itemIngotAdvIron:0;IC2/itemIngotAdvIron:0;IC2/itemIngotAdvIron:0;IC2/itemIngotAdvIron:0;AdvancedSolarPanel/item.ingotIridium:10;IC2/itemIngotAdvIron:0;IC2/itemIngotAdvIron:0;IC2/itemIngotAdvIron:0;IC2/itemIngotAdvIron:0	output	30831:6
recipes/crafting/shaped	W=3;IC2/itemPartAlloy:0;IC2/itemPartCarbonPlate:0;IC2/itemPartAlloy:0;IC2/itemPartCarbonPlate:0;AdvancedSolarPanel/item.ingotIridium:6;IC2/itemPartCarbonPlate:0;IC2/itemPartAlloy:0;IC2/itemPartCarbonPlate:0;IC2/itemPartAlloy:0	output	30831:7
recipes/crafting/shaped	W=3;null;IC2/itemMatter:0;null;null;Minecraft/item.yellowDust:0;null;null;IC2/itemMatter:0;null	output	30831:9
recipes/crafting/shaped	W=3;Minecraft/item.redstone:0;AdvancedSolarPanel/item.ingotIridium:9;Minecraft/item.redstone:0;Minecraft/item.dyePowder:4;AdvancedSolarPanel/item.ingotIridium:7;Minecraft/item.dyePowder:4;Minecraft/item.redstone:0;Minecraft/item.diamond:0;Minecraft/item.redstone:0	output	30831:8
recipes/crafting/shaped	W=3;IC2/AlloyGlass:0;IC2/AlloyGlass:0;IC2/AlloyGlass:0;IC2/itemPartAlloy:0;IC2/Generator:3;IC2/itemPartAlloy:0;IC2/itemPartCircuitAdv:0;AdvancedSolarPanel/item.ingotIridium:8;IC2/itemPartCircuitAdv:0	output	194:0
recipes/crafting/shaped	W=3;null;Minecraft/tile.blockLapis:32767;null;IC2/itemPartCoalChunk:0;AdvancedSolarPanel/id194:0;IC2/itemPartCoalChunk:0;AdvancedSolarPanel/item.ingotIridium:1;IC2/itemPartCoalChunk:0;AdvancedSolarPanel/item.ingotIridium:1	output	194:2
recipes/crafting/shaped	W=3;IC2/itemPartCarbonPlate:0;Minecraft/tile.blockLapis:32767;IC2/itemPartCarbonPlate:0;IC2/itemPartIridium:0;AdvancedSolarPanel/id194:0;IC2/itemPartIridium:0;IC2/itemPartCircuitAdv:0;AdvancedSolarPanel/item.ingotIridium:0;IC2/itemPartCircuitAdv:0	output	194:1
recipes/crafting/shaped	W=3;AdvancedSolarPanel/id194:1;AdvancedSolarPanel/id194:1;AdvancedSolarPanel/id194:1;AdvancedSolarPanel/id194:1;IC2/itemPartCircuitAdv:0;AdvancedSolarPanel/id194:1;AdvancedSolarPanel/id194:1;AdvancedSolarPanel/id194:1;AdvancedSolarPanel/id194:1	output	194:2
recipes/crafting/shaped	W=3;AdvancedSolarPanel/id194:1;AdvancedSolarPanel/id194:1;AdvancedSolarPanel/id194:1;AdvancedSolarPanel/id194:1;IC2/itemPartCircuitAdv:0;AdvancedSolarPanel/id194:1;AdvancedSolarPanel/id194:1;AdvancedSolarPanel/id194:1;AdvancedSolarPanel/id194:1	output	194:2
recipes/crafting/shaped	W=1;AdvancedSolarPanel/id194:2	output	194:1
recipes/crafting/shaped	W=3;IC2/itemPartIridium:0;IC2/itemPartIridium:0;IC2/itemPartIridium:0;IC2/itemPartIridium:0;AdvancedSolarPanel/item.ingotIridium:0;IC2/itemPartIridium:0;IC2/itemPartIridium:0;IC2/itemPartIridium:0;IC2/itemPartIridium:0	output	30831:1
recipes/crafting/shaped	W=3;IC2/itemMatter:0;IC2/itemMatter:0;IC2/itemMatter:0;Minecraft/item.yellowDust:0;Minecraft/item.yellowDust:0;Minecraft/item.yellowDust:0;IC2/itemMatter:0;IC2/itemMatter:0;IC2/itemMatter:0	output	30831:0
recipes/crafting/shaped	W=1;Minecraft/tile.stoneSlab:0;Minecraft/tile.stoneSlab:0	output	43:0
recipes/crafting/shaped	W=1;Minecraft/tile.stoneSlab:1;Minecraft/tile.stoneSlab:1	output	43:1
